lsoa_code,lsoa_name,lsoa21nmw,bng_e,bng_n,lat,long,global_id,local_authority,area_km2,betting_shop_count,imd_score,imd_rank,imd_decile,income_score,income_rank,income_decile,population,shoplifting_rate_1000,theft_from_person_rate_1000,betting_shops_1000,betting_shop_density_km2,population_density,log_population,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count,theft_rate_1000
E01000313,Barnet 036F,NA,522193,188347,51.58074951171875,-0.23785999417304993,{2DA396CA-BE02-47C0-9974-BEED19C70DEA},Barnet,0.21815088055098864,1,33.049,6925,3,0.39,5691,2,1998,4.004004004004004,2.5025025025025025,0.5005005005005005,4.583983330593382,9158.798694525576,7.599901959208498,27,8,5,0,14,13.513513513513514
E01000314,Barnet 032F,NA,522793,188432,51.58137893676758,-0.22916999459266665,{EAFCCB22-BE78-4712-BC98-A36C4E664017},Barnet,0.250997440322462,1,18.878,15599,5,0.19,16463,5,2303,2.6052974381241856,1.3026487190620928,0.43421623968736434,3.98410437459154,9175.392374684316,7.741967899820685,36,6,3,1,26,15.631784628745114
E01000315,Barnet 022F,NA,527153,191443,51.607479095458984,-0.16518999636173248,{CB150431-1CB6-497B-B026-27643B7778CB},Barnet,0.5054003064372277,0,31.368,7642,3,0.366,6562,2,1759,0,0.5685048322910744,0,0,3480.409444940599,7.472500744737558,12,0,1,1,10,6.822057987492894
E01000316,Barnet 027E,NA,526520,191067,51.60424041748047,-0.17445999383926392,{887CE417-1C8A-4F1C-BD14-DC376FB58ED5},Barnet,0.4063989446013787,0,23.38,12199,4,0.301,9491,3,2468,29.173419773095624,4.051863857374392,0,0,6072.850416530406,7.811163385025279,125,72,10,3,40,50.6482982171799
E01000317,Barnet 019D,NA,526144,191543,51.60860061645508,-0.17971999943256378,{CDE0AF48-E9D2-4939-926B-A53375695234},Barnet,0.17056308855935978,0,14.008,20390,7,0.223,13998,5,1656,0,1.207729468599034,0,0,9709.017431539269,7.412160334945205,6,0,2,0,4,3.6231884057971016
E01000318,Barnet 019E,NA,526706,191848,51.61122131347656,-0.17149999737739563,{91E71581-4299-4932-9D7D-FD6B88998155},Barnet,0.27229537506686247,0,12.227,22336,7,0.179,17315,6,1833,0,1.6366612111292964,0,0,6731.660424088747,7.513709247839705,9,0,3,0,6,4.909983633387888
E01000319,Barnet 027F,NA,526229,190798,51.60189056396485,-0.17876000702381134,{6DC12AD3-EC2D-4975-AA69-6C7F819448C1},Barnet,0.1589966996398233,0,8.186,27228,9,0.115,24025,8,1336,0,0,0,0,8402.690137760426,7.197435354096591,4,0,0,1,3,2.9940119760479043
E01000320,Barnet 011D,NA,526637,192791,51.61970901489258,-0.17215000092983246,{A0B13AD4-4ACD-4305-A38D-97234E6F555C},Barnet,0.23333305032130888,0,11.453,23214,7,0.206,15272,5,2020,0,1.98019801980198,0,0,8657.153357479276,7.61085279039525,11,0,4,0,7,5.445544554455445
E01000321,Barnet 012E,NA,526293,192664,51.6186408996582,-0.17715999484062195,{A1CB9E04-6F9C-4567-BED7-4215EC85D299},Barnet,0.17520844166909286,3,16.59,17664,6,0.223,14020,5,1994,0.5015045135406219,2.0060180541624875,1.5045135406218657,17.1224626588823,11380.730180603769,7.597897950521784,14,1,4,0,9,7.021063189568706
E01000322,Barnet 011E,NA,526732,192390,51.61608123779297,-0.17092999815940857,{E99FB8AF-15AD-44BF-9D43-B6ED62189692},Barnet,0.2046397982692821,0,17.567,16776,5,0.278,10668,4,1885,7.427055702917772,4.774535809018567,0,0,9211.306969329396,7.541683099882111,50,14,9,1,26,26.525198938992045
E01000323,Barnet 019F,NA,526568,192176,51.614200592041016,-0.17337000370025635,{7CF30548-AD07-4229-802D-4ACDDE1A850B},Barnet,0.2141647784667136,1,24.372,11509,4,0.268,11220,4,2537,12.61332282223098,12.219156484036263,0.39416633819471814,4.66930186727891,11846.018837286596,7.838737559599282,95,32,31,5,27,37.44580212849823
E01000324,Barnet 015F,NA,527169,192243,51.61465835571289,-0.16467000544071198,{EE66A323-7E8C-4176-A78D-BA74CF6E10D9},Barnet,0.2713248846988818,0,12.864,21585,7,0.161,19048,6,1878,0,1.5974440894568689,0,0,6921.5914422454,7.537962659768208,9,0,3,1,5,4.792332268370607
E01000325,Bexley 014A,NA,550598,175879,51.46186065673828,0.16648000478744507,{6E6B80CA-9D6B-4B1A-A77B-8EA550CCF954},Bexley,0.39133944144657345,0,4.119,31750,10,0.057,31468,10,1683,0,0,0,0,4300.614305010621,7.428333194190806,1,0,0,0,1,0.5941770647653001
E01000326,Bexley 014B,NA,551268,175942,51.46223831176758,0.17614400386810303,{934D4BAC-AD66-4F15-84CC-F8EF66FD04FB},Bexley,0.2733101158750113,0,11.491,23161,7,0.111,24571,8,1425,0,0,0,0,5213.8575092173805,7.261927092702751,4,0,0,0,4,2.807017543859649
E01000327,Bexley 017A,NA,549746,175927,51.46250915527344,0.15424500405788422,{87B48E15-88E2-4199-9B93-90EC534B3692},Bexley,0.3919098484300878,0,6.65,29019,9,0.088,27650,9,1622,0,0,0,0,4138.706915627169,7.3914152346753585,1,0,0,0,1,0.6165228113440198
E01000328,Bexley 017B,NA,550619,175392,51.45746994018555,0.16657499969005585,{F149B149-AA0A-40A2-9C35-2D05FD1D060A},Bexley,0.5433404683710598,0,8.492,26848,8,0.107,25101,8,1652,0,0.6053268765133172,0,0,3040.4508704325167,7.409741954080923,6,0,1,1,4,3.6319612590799033
E01000329,Bexley 017C,NA,549978,175000,51.45412063598633,0.1571889966726303,{F9E8C6D0-8F61-4264-9324-D3E250C1F87C},Bexley,0.4812091767994817,0,14.377,19997,6,0.198,15793,5,1805,0,0.554016620498615,0,0,3750.9675355840886,7.498315870766981,7,0,1,0,6,3.878116343490305
E01000330,Bexley 017D,NA,549510,175506,51.45878982543945,0.1506730020046234,{6B6A4655-067F-497B-80B3-3D73168BFB5A},Bexley,0.25514343328376865,0,15.738,18526,6,0.203,15419,5,1726,1.1587485515643106,1.1587485515643106,0,0,6764.822350259571,7.453561871643373,14,2,2,0,10,8.111239860950173
E01000331,Bexley 017E,NA,550364,174772,51.45196914672851,0.16264399886131287,{3985B3B5-E12D-460D-8A77-2BD19716DA80},Bexley,0.5341527653504758,0,24.103,11694,4,0.271,11047,4,1752,0,0,0,0,3279.960553701249,7.468513271496337,5,0,0,0,5,2.853881278538813
E01000332,Bexley 005A,NA,549506,178441,51.48516082763672,0.15185700356960297,{955A0FFF-946F-4C6A-83A1-2A2EF9863302},Bexley,0.27816056862251703,0,12.671,21811,7,0.17,18102,6,1621,0,1.8507094386181369,0,0,5827.569335320882,7.390798521735676,12,0,3,0,9,7.402837754472547
E01000333,Bexley 003A,NA,549133,178137,51.48252868652344,0.14636099338531494,{A0EA79B8-F6A3-46D4-8124-4AC0D8EBEBE4},Bexley,0.2905570830245451,1,28.335,9142,3,0.315,8822,3,2029,16.757023164120255,1.4785608674223756,0.4928536224741252,3.4416645073337415,6983.137285380161,7.615298339825815,53,34,3,0,16,26.121241991128635
E01000334,Bexley 006A,NA,548648,178090,51.48223876953125,0.13936200737953186,{CE3C8065-E2C9-422A-9078-861527EA1CA2},Bexley,0.26502266506796984,0,12.737,21736,7,0.142,20922,7,1794,0.5574136008918618,0.5574136008918618,0,0,6769.232358069814,7.492203042618741,6,1,1,0,4,3.3444816053511706
E01000335,Bexley 003B,NA,549782,179798,51.49728012084961,0.1564050018787384,{6569B443-2AA3-4F54-B1FE-F1CCFC2BEC97},Bexley,1.389480494103454,0,22.231,12975,4,0.269,11186,4,2946,16.293279022403258,1.6972165648336728,0,0,2120.2168814186,7.988203597022576,83,48,5,2,28,28.173794976238966
E01000336,Bexley 003C,NA,549036,178758,51.48814010620117,0.14522700011730194,{0CE031F9-85BC-44F6-BC26-1C235F88525C},Bexley,0.18079009365638624,1,31.808,7449,3,0.349,7238,3,2135,0,0.468384074941452,0.468384074941452,5.531276519501244,11809.275369135155,7.666221925662725,12,0,1,1,10,5.620608899297424
E01000337,Bexley 003D,NA,548766,178690,51.48759841918945,0.14131200313568115,{C395C85A-EDD9-4D96-8064-4B6068605E67},Bexley,0.274770156058423,0,22.677,12671,4,0.299,9600,3,1884,1.0615711252653928,0,0,0,6856.6398441008805,7.5411524551363085,11,2,0,0,9,5.8386411889596594
E01000338,Bexley 003E,NA,549183,178661,51.48722839355469,0.14730200171470642,{26EF1E9B-CDBB-4FAB-958C-011CF4E5F339},Bexley,0.1732286262740791,0,18.953,15538,5,0.227,13779,5,1930,0,0.5181347150259067,0,0,11141.345639642666,7.5652752818989315,3,0,1,0,2,1.5544041450777202
E01000339,Bexley 025A,NA,545193,173212,51.439300537109375,0.0876379981637001,{0F5C9C94-E517-47A6-B249-53BE781982FF},Bexley,0.25504944998796003,0,13.437,20993,7,0.177,17506,6,1642,0,0,0,0,6437.967225875268,7.403670290012373,8,0,0,0,8,4.872107186358099
E01000340,Bexley 018A,NA,545511,174629,51.45195007324219,0.09279300272464752,{A0270E9F-0229-4D18-BA42-AE6FC55B8879},Bexley,0.2324947481529985,0,8.347,27048,9,0.091,27338,9,1590,1.2578616352201255,0.6289308176100629,0,0,6838.8641577127755,7.371489295214277,5,2,1,0,2,3.1446540880503147
E01000341,Bexley 022A,NA,545676,174286,51.448829650878906,0.09502500295639038,{663143F7-308C-495C-8967-D01D72398A8C},Bexley,0.24290092584089748,0,7.647,27874,9,0.092,27216,9,1509,0,0,0,0,6212.409420738108,7.319202458767849,1,0,0,0,1,0.6626905235255136
E01000342,Bexley 022B,NA,545419,174077,51.447021484375,0.09124299883842468,{5F176FC4-72EE-4C4C-84C6-790E8875DA18},Bexley,0.21879056030647925,0,8.147,27283,9,0.114,24125,8,1549,0,0,0,0,7079.830125349919,7.3453648404168685,6,0,0,1,5,3.8734667527437057
E01000343,Bexley 022C,NA,545918,174003,51.44622039794922,0.09838800132274628,{DB054DBC-DF94-45D8-A7E5-8198C763D298},Bexley,0.30305411783481634,1,8.495,26845,8,0.102,25742,8,1510,0,0.6622516556291391,0.6622516556291391,3.299740677158735,4982.60842250969,7.31986492980897,5,0,1,0,4,3.3112582781456954
E01000344,Bexley 025B,NA,545171,173588,51.44269180297851,0.08747600018978119,{5AB7E9F6-AD47-41DD-A88E-4A91C8D2652A},Bexley,0.22659972574695103,0,7.174,28439,9,0.099,26169,8,1617,3.710575139146568,0,0,0,7135.930966685016,7.388327859577107,10,6,0,0,4,6.184291898577613
E01000345,Bexley 022D,NA,545651,173507,51.44184112548828,0.09434500336647034,{99F07B2F-95BB-4343-8142-630871515842},Bexley,0.2076770461193448,0,4.956,30937,10,0.065,30675,10,1315,0,0,0,0,6331.9467633621625,7.181591944611865,3,0,0,0,3,2.2813688212927756
E01000346,Bexley 021A,NA,546824,173986,51.445838928222656,0.1114090010523796,{C2397E5B-4CF4-408E-9CEA-2E245E9A857A},Bexley,0.34791946431007653,0,6.744,28910,9,0.083,28319,9,1546,0.646830530401035,0,0,0,4443.557083147717,7.343426229147367,7,1,0,0,6,4.527813712807244
E01000347,Bexley 021B,NA,546433,174219,51.448028564453125,0.10588300228118896,{F0364DB9-EA9B-4B36-9C8E-D6D5C0F94761},Bexley,0.19638162007098237,2,10.102,24850,8,0.148,20349,7,1523,6.565988181221274,0.6565988181221273,1.3131976362442546,10.184252473714688,7755.308258733734,7.328437352895162,16,10,1,0,5,10.505581089954036
E01000348,Bexley 020A,NA,547791,174016,51.44585037231445,0.1253259927034378,{9CEAE54B-D7B0-4860-95DE-331FF59B2E1D},Bexley,0.29339520822720094,0,2.276,33252,10,0.042,32719,10,1467,1.3633265167007498,0,0,0,5000.08166072016,7.290974778142981,4,2,0,0,2,2.7266530334014996
E01000349,Bexley 020B,NA,548415,174050,51.44599914550781,0.13431300222873688,{B4E8666D-70CC-4AF4-9333-6AFD39B4A1D8},Bexley,0.3333432995690269,0,3.991,31870,10,0.05,32123,10,1741,0,0,0,0,5222.843843721788,7.462214939768189,4,0,0,0,4,2.2975301550832854
E01000350,Bexley 021C,NA,546201,173916,51.445369720458984,0.10242100059986116,{F0F7B09F-314D-4656-990A-7B73212880AD},Bexley,0.26943428175430806,1,4.79,31132,10,0.051,32024,10,1445,13.14878892733564,0,0.6920415224913494,3.711480192828174,5363.088878636712,7.275864600546533,25,19,0,1,5,17.301038062283737
E01000351,Bexley 024A,NA,547180,173620,51.44245910644531,0.11637499928474426,{1B70F313-ADFA-4915-A505-A980D2D61C64},Bexley,0.31271450637790094,0,5.895,29881,9,0.096,26614,8,1554,0,0,0,0,4969.3889100304905,7.348587530927593,1,0,0,0,1,0.6435006435006435
E01000352,Bexley 021D,NA,547326,174244,51.448020935058594,0.11873400211334229,{2336B3CD-55E9-47A2-8AA6-EE9DC4555322},Bexley,0.34437375834320255,2,15.118,19194,6,0.189,16532,5,1684,17.220902612826603,0,1.187648456057007,5.8076434442104095,4890.035780025165,7.428927194802272,37,29,0,0,8,21.971496437054633
E01000353,Bexley 011A,NA,548993,176627,51.46900177001953,0.1437090039253235,{691BCBE5-30AE-4F33-B3C8-AFDA15257059},Bexley,0.3377611489388032,0,3.306,32481,10,0.045,32514,10,1658,0,0.6031363088057901,0,0,4908.794292088349,7.41336733569524,6,0,1,0,5,3.6188178528347406
E01000354,Bexley 011B,NA,548360,176797,51.4706916809082,0.13467399775981903,{CC6FB113-A1B3-4D81-8527-97A897AC185D},Bexley,0.20520972469331183,0,15.769,18486,6,0.187,16667,5,1523,0,0,0,0,7421.675567647391,7.328437352895162,2,0,0,0,2,1.3131976362442546
E01000355,Bexley 011C,NA,549617,176530,51.467960357666016,0.15264500677585602,{5E34CAC9-BDCA-45D2-A33D-B5329CA19310},Bexley,0.4206033230608616,0,4.182,31700,10,0.069,30141,9,1465,0.6825938566552902,0,0,0,3483.0918342221785,7.289610521451167,9,1,0,0,8,6.143344709897611
E01000356,Bexley 009A,NA,548187,176316,51.4664192199707,0.13198399543762207,{FAFDA65A-E0B5-4611-98DC-EF06EDC9B5FE},Bexley,0.30950125762458053,0,6.811,28847,9,0.083,28342,9,1583,257.73847125710677,1.2634238787113077,0,0,5114.680347826407,7.367077059881012,418,408,2,0,8,264.0555906506633
E01000357,Bexley 009B,NA,547811,176410,51.46736145019531,0.12661400437355042,{BFCEDCC3-893D-4BE1-B4C5-4F026BA84011},Bexley,0.20162708429575013,0,2.281,33250,10,0.044,32594,10,1375,0,0,0,0,6819.520327850032,7.226209010100671,8,0,0,0,8,5.8181818181818175
E01000358,Bexley 011D,NA,548788,176295,51.466068267822266,0.14061999320983887,{A0CA4B61-C53E-467B-B47E-44B8C8E629AD},Bexley,0.29460013193734863,1,5.514,30318,9,0.101,25878,8,1734,12.687427912341407,0.5767012687427913,0.5767012687427913,3.3944316094626386,5885.944410808215,7.458186157340487,34,22,1,0,11,19.607843137254903
E01000359,Bexley 009C,NA,548077,177093,51.47343063354492,0.13072699308395386,{5B896E55-74B9-436B-B2B0-D56FC3CB75F6},Bexley,0.2036827278431505,0,4.121,31748,10,0.072,29792,9,1330,4.511278195488722,0,0,0,6529.763294530257,7.1929342212158,11,6,0,0,5,8.270676691729323
E01000360,Bexley 015A,NA,548609,175374,51.45783996582031,0.1376579999923706,{7F8BABC3-049B-418B-8904-B718E82FD88B},Bexley,0.4397421166215264,1,21.137,13810,5,0.25,12311,4,2098,35.27168732125834,15.252621544327932,0.47664442326024786,2.2740600961373727,4770.9780816962075,7.648739788956243,178,74,32,4,68,84.84270734032413
E01000361,Bexley 020C,NA,548182,175185,51.456260681152344,0.1314380019903183,{D6D6886D-3B86-49CA-BBD3-34008761D610},Bexley,0.2853237831308185,0,7.463,28098,9,0.107,25166,8,1660,0,0,0,0,5817.951738144816,7.414572881350589,5,0,0,0,5,3.0120481927710845
E01000362,Bexley 015B,NA,549206,174979,51.454139709472656,0.14607800543308258,{B3C10EBD-5DBF-4C5C-B491-2A6E61621BA1},Bexley,0.39443011325723726,0,14.279,20111,6,0.134,21816,7,2555,50.097847358121335,19.178082191780824,0,0,6477.700140338155,7.845807502637805,240,128,49,4,59,93.9334637964775
E01000363,Bexley 020D,NA,548556,174635,51.45122146606445,0.136585995554924,{C4B7DC37-80C2-44B1-A6BA-EFD22FDF22E0},Bexley,0.4185947464257502,0,6.826,28836,9,0.099,26215,8,1625,0,0,0,0,3882.0362985330503,7.393263094763838,6,0,0,0,6,3.692307692307692
E01000364,Bexley 023A,NA,549437,174535,51.45008850097656,0.1492130011320114,{DB3F1BD4-6121-48BE-9C19-6212E5B7E96C},Bexley,0.43281112164763746,0,7.234,28365,9,0.104,25456,8,1693,0,0,0,0,3911.637005895413,7.434257382133136,5,0,0,0,5,2.9533372711163612
E01000365,Bexley 015C,NA,549112,175683,51.46049118041992,0.14502300322055817,{B4ECBF76-685D-43EF-978D-D9FA3B3B0736},Bexley,0.3409568598452309,1,12.229,22334,7,0.165,18545,6,1837,7.621121393576484,4.899292324442025,0.5443658138268918,2.932922365761832,5387.778385904486,7.515889085215125,27,14,9,0,4,14.697876973326075
E01000366,Bexley 015D,NA,548477,175765,51.46139144897461,0.13592399656772614,{04AD30F8-A9BD-4A6B-A793-49DB08A7EB49},Bexley,0.23583045269667077,0,9.81,25196,8,0.14,21150,7,1687,2.3710729104919976,0.5927682276229994,0,0,7153.444267733517,7.430707082545968,10,4,1,0,5,5.927682276229993
E01000367,Bexley 010A,NA,551302,177075,51.472408294677734,0.17711800336837769,{10EF72CA-BE40-486A-8A71-1E624E95FDEB},Bexley,0.26177452777466176,0,27.095,9830,3,0.336,7838,3,2428,0.4118616144975288,0.8237232289950577,0,0,9275.157597037278,7.794823152179389,8,1,2,1,4,3.2948929159802307
E01000368,Bexley 010B,NA,551175,176600,51.46818161010742,0.17508800327777865,{B1245B2C-0FBB-4608-9091-92DE27B7B39F},Bexley,0.23779105798725775,0,30.135,8213,3,0.334,7941,3,1706,0,0,0,0,7174.36565714518,7.441906728051625,9,0,0,1,8,5.275498241500586
E01000369,Bexley 014C,NA,550643,176770,51.4698486328125,0.16750699281692505,{E57677F6-39DF-49D3-9532-4E5075EFC8B9},Bexley,0.2660329595185059,0,9.538,25518,8,0.105,25366,8,1754,0,0.5701254275940707,0,0,6593.168016378765,7.469654172932128,6,0,1,0,5,3.4207525655644244
E01000370,Bexley 014D,NA,550280,176487,51.46739959716797,0.16216500103473663,{665C0224-E458-40CA-9483-7F36A015854B},Bexley,0.3257677671640823,0,10.264,24659,8,0.107,25048,8,1634,3.6719706242350063,1.8359853121175032,0,0,5015.8430781059715,7.3987862754199485,14,6,3,0,5,8.567931456548347
E01000371,Bexley 014E,NA,550693,176424,51.46672821044922,0.16807900369167328,{2CCE29D1-7D89-47CC-9D8C-2D0E336F4C9F},Bexley,0.2314182487889179,0,8.451,26901,8,0.135,21740,7,1682,0,0,0,0,7268.225426483943,7.427738840532894,3,0,0,0,3,1.7835909631391202
E01000372,Bexley 010C,NA,550844,177273,51.47431945800781,0.17061300575733185,{35438A5E-9721-4DCA-A20B-C5C5F7703734},Bexley,0.2293587040245037,0,28.034,9288,3,0.335,7874,3,1732,0.5773672055427251,0,0,0,7551.490175035871,7.4570320891223805,5,1,0,0,4,2.886836027713626
E01000373,Bexley 008A,NA,551389,177286,51.47428894042969,0.1784600019454956,{463CCA82-C9EE-422F-9537-C9BB336CE11D},Bexley,0.08901021148134093,0,26.247,10354,4,0.361,6780,3,1448,0,0.6906077348066298,0,0,16267.796423599577,7.277938572945661,8,0,1,0,7,5.524861878453039
E01000374,Bexley 019A,NA,552410,175506,51.4580192565918,0.19238300621509552,{744453B5-A006-4CA1-BAA2-6D2A48410CDC},Bexley,0.7442507366610891,0,34.385,6407,2,0.394,5548,2,1575,2.5396825396825395,0,0,0,2116.2222923229847,7.362010551259734,19,4,0,0,15,12.063492063492065
E01000375,Bexley 019B,NA,552045,174630,51.45024871826172,0.18675699830055237,{E7AF93CE-5B91-4F29-B4A5-20777E89A457},Bexley,0.42924274695472886,0,15.552,18718,6,0.206,15218,5,2279,2.1939447125932428,0.4387889425186486,0,0,5309.350049985493,7.731492029245684,14,5,1,2,6,6.14304519526108
E01000376,Bexley 019C,NA,551947,175403,51.457218170166016,0.18567900359630585,{7910DD23-58A1-45C7-AEDE-B60060EAD926},Bexley,0.5500990631509323,0,13.092,21345,7,0.165,18599,6,1689,0,0.5920663114268797,0,0,3070.3560742778145,7.4318919168078,2,0,1,0,1,1.1841326228537594
E01000377,Bexley 019D,NA,551384,175286,51.456321716308594,0.17753200232982635,{1E952918-A3A4-4D36-AB65-293507A83C63},Bexley,0.43060633239301505,0,11.791,22831,7,0.12,23394,7,1532,0,0.6527415143603134,0,0,3557.7739683626883,7.334329350300536,10,0,1,1,8,6.5274151436031325
E01000379,Bexley 019F,NA,551640,174156,51.44609832763672,0.1807300001382828,{3B31738D-E5E9-44EC-8C62-60AE6469E360},Bexley,0.3241701948224818,0,18.955,15536,5,0.212,14774,5,1776,0.5630630630630631,1.1261261261261262,0,0,5478.603611206612,7.4821189235521155,7,1,2,1,3,3.941441441441441
E01000380,Bexley 010D,NA,551619,175851,51.46133041381836,0.18115399777889252,{CD6FD195-711E-48A0-AD3A-05BE38A52B5C},Bexley,0.22464172738872223,0,22.096,13073,4,0.276,10810,4,1717,0,0,0,0,7643.2816821644465,7.448333860897476,5,0,0,0,5,2.9120559114735003
E01000381,Bexley 028A,NA,548841,172253,51.42974090576172,0.13968299329280853,{DA72B126-00A2-45CF-BF8A-F180ABFB661F},Bexley,2.056640312995947,0,24.241,11599,4,0.284,10380,4,1652,0,0,0,0,803.251783776182,7.409741954080923,9,0,0,0,9,5.447941888619854
E01000382,Bexley 027A,NA,547355,172080,51.42856979370117,0.1182510033249855,{B4A7D8DE-4B4E-4CC3-9D45-7CF852ED19FC},Bexley,0.5849449639070835,0,4.252,31644,10,0.069,30117,9,1592,0,1.256281407035176,0,0,2721.62356842324,7.372746366404328,8,0,2,0,6,5.025125628140704
E01000383,Bexley 028B,NA,548693,171156,51.419921875,0.13709600269794464,{1CF9CF64-78B1-4C50-B3B9-1AED3A316BE4},Bexley,2.7861207701557564,0,15.559,18711,6,0.147,20478,7,1669,5.392450569203115,0.5991611743559018,0,0,599.0407945979655,7.419979923661835,25,9,1,0,15,14.979029358897543
E01000384,Bexley 027B,NA,546883,171273,51.42144012451172,0.11113200336694716,{F78631D9-184B-4EE7-ABB9-3604C0A23E30},Bexley,0.2998510310781684,0,13.172,21267,7,0.181,17163,6,1751,0,0,0,0,5839.5663796918225,7.467942332285852,12,0,0,1,11,6.853226727584238
E01000385,Bexley 028C,NA,547805,171030,51.41902160644531,0.12428200244903564,{870DE6AD-CE25-4D8C-A837-F7B75D1BD30E},Bexley,0.5973487666277774,1,27.299,9708,3,0.323,8424,3,2136,22.003745318352063,0,0.4681647940074906,1.6740638900877225,3575.800469227375,7.666690200080086,67,47,0,0,20,31.367041198501873
E01000386,Bexley 028D,NA,547203,171247,51.4211311340332,0.1157199963927269,{3124F5A3-49C6-4183-8302-DEB0879202A2},Bexley,0.551749897189321,0,41.222,4284,2,0.43,4358,2,1608,11.194029850746269,0,0,0,2914.363932265944,7.382746449738912,35,18,0,1,16,21.76616915422886
E01000387,Bexley 027C,NA,547879,172657,51.43362045288086,0.12602399289608002,{067005EA-B3A5-4BB6-B0C1-82D27F6CBC41},Bexley,0.30740418079039955,0,8.158,27261,9,0.117,23766,8,1506,0,0,0,0,4899.087566498814,7.317212408359839,2,0,0,0,2,1.3280212483399734
E01000388,Bexley 016A,NA,546700,175358,51.45819854736328,0.11019500344991684,{D87A466B-A9FA-49FA-8539-5A9DC1F312BF},Bexley,0.5300223869143101,0,5.676,30147,9,0.085,28102,9,1569,0.6373486297004461,1.2746972594008923,0,0,2960.2523190282973,7.358193752733032,8,1,2,1,4,5.098789037603569
E01000389,Bexley 020E,NA,547734,175231,51.456790924072266,0.12501400709152222,{537B0367-31AB-4558-85F7-F8000B8FEFC8},Bexley,0.4420662287328711,0,9.52,25546,8,0.127,22580,7,1737,1.1514104778353484,0,0,0,3929.275495617249,7.459914766241105,13,2,0,0,11,7.484168105929764
E01000390,Bexley 020F,NA,547563,174776,51.45273971557617,0.12236399948596954,{38C7A419-9909-44FE-B958-16AF6A8D280C},Bexley,0.5447883323287936,0,7.987,27479,9,0.1,26038,8,1418,0,1.4104372355430184,0,0,2602.8457583489526,7.257002707092073,10,0,2,0,8,7.052186177715092
