lsoa_code,theft_count,shoplifting_count,theft_from_person_count,bicycle_theft_count,other_theft_count
E01003901,4,0,0,1,3
E01003902,4,0,0,0,4
E01003903,42,5,0,16,21
E01003904,7,0,0,2,5
E01003905,5,0,1,0,4
E01003906,3,0,1,0,2
E01003907,11,0,1,3,7
E01003908,17,2,3,4,8
E01003909,110,80,5,11,14
E01003910,7,0,0,1,6
E01003911,49,0,24,7,18
E01003912,13,0,6,2,5
E01003913,79,1,35,7,36
E01003914,62,14,19,7,22
E01003915,29,0,8,6,15
E01003916,56,6,22,3,25
E01003917,25,0,3,6,16
E01003918,40,0,13,8,19
E01003919,34,2,11,1,20
E01003920,26,0,5,5,16
E01003921,272,104,71,13,84
E01003922,303,235,32,5,31
E01003923,20,2,7,3,8
E01003924,42,18,8,2,14
E01003925,23,0,11,0,12
E01003926,54,11,12,5,26
E01003929,1666,62,900,52,652
E01003930,88,15,58,3,12
E01003932,125,3,86,8,28
E01003933,263,7,158,35,63
E01003934,661,68,383,29,181
E01003935,123,0,71,18,34
E01003936,82,5,51,2,24
E01003937,277,1,208,2,66
E01003938,38,1,26,1,10
E01003939,291,18,128,22,123
E01003940,117,38,58,3,18
E01003941,114,12,60,10,32
E01003942,63,0,41,4,18
E01003943,78,3,40,1,34
E01003945,14,0,0,2,12
E01003946,6,0,0,0,6
E01003947,9,1,3,1,4
E01003948,20,0,4,2,14
E01003949,17,6,3,0,8
E01003950,14,0,2,1,11
E01003951,30,6,3,7,14
E01003952,111,43,25,13,30
E01003953,107,19,45,13,30
E01003954,14,0,0,6,8
E01003955,16,0,1,3,12
E01003956,12,1,3,2,6
E01003957,13,0,1,0,12
E01003958,57,31,5,7,14
E01003960,92,0,63,3,26
E01003961,103,12,49,7,35
E01003963,36,2,19,3,12
E01003966,63,6,29,1,27
E01003969,120,3,62,15,40
E01003971,40,2,21,1,16
E01003972,39,5,12,3,19
E01003973,132,76,26,6,24
E01003975,45,0,23,7,15
E01003976,101,4,56,7,34
E01003977,29,0,9,7,13
E01003979,177,26,94,15,42
E01003980,92,2,56,4,30
E01003981,473,28,245,54,146
E01003983,15,1,7,1,6
E01003984,52,16,17,5,14
E01003986,42,10,16,3,13
E01003987,23,0,7,2,14
E01003988,78,13,20,3,42
E01003989,70,16,24,5,25
E01003990,36,3,17,4,12
E01003991,14,0,5,4,5
E01003992,22,0,9,4,9
E01003993,22,0,5,1,16
E01003994,763,628,63,14,58
E01003995,26,0,8,4,14
E01003997,38,7,8,5,18
E01003998,45,0,23,4,18
E01003999,25,0,10,4,11
E01004000,18,0,4,1,13
E01004001,22,0,5,2,15
E01004002,8,0,2,2,4
E01004003,51,5,10,3,33
E01004004,57,10,20,4,23
E01004005,69,22,15,5,27
E01004006,19,0,1,2,16
E01004007,17,0,5,4,8
E01004008,33,0,13,1,19
E01004010,90,2,29,14,45
E01004011,35,0,13,6,16
E01004012,37,0,13,10,14
E01004013,16,0,7,0,9
E01004014,23,0,9,3,11
E01004015,46,0,26,4,16
E01004016,21,1,3,1,16
E01004017,9,0,1,0,8
E01004018,18,8,6,2,2
E01004019,15,0,4,0,11
E01004020,10,0,4,0,6
E01004021,44,6,3,6,29
E01004023,137,10,71,18,38
E01004024,33,2,13,3,15
E01004028,66,6,38,2,20
E01004029,26,0,7,7,12
E01004030,26,0,9,6,11
E01004031,399,56,169,50,124
E01004032,42,0,27,1,14
E01004033,104,7,65,10,22
E01004034,10,0,6,2,2
E01004035,28,1,9,4,14
E01004036,29,1,11,5,12
E01004037,38,6,12,4,16
E01004038,39,1,14,1,23
E01004039,15,0,8,1,6
E01004040,201,41,60,19,81
E01004041,26,0,14,2,10
E01004042,61,14,21,6,20
E01004043,35,3,20,1,11
E01004044,11,0,2,1,8
E01004045,22,0,9,1,12
E01004046,14,0,4,2,8
E01004047,14,0,9,2,3
E01004048,59,23,18,6,12
E01004049,26,0,18,2,6
E01004050,15,0,9,2,4
E01004051,43,0,29,5,9
E01004052,40,5,17,4,14
E01004053,39,0,21,7,11
E01004054,97,69,9,8,11
E01004055,12,0,8,1,3
E01004056,24,2,8,4,10
E01004057,31,0,18,5,8
E01004058,32,1,11,8,12
E01004059,47,0,35,0,12
E01004060,31,0,18,1,12
E01004061,49,1,17,19,12
E01004062,118,6,47,16,49
E01004063,93,7,22,16,48
E01004064,24,1,5,5,13
E01004065,36,2,6,11,17
E01004066,42,0,18,3,21
E01004067,1043,713,158,28,144
E01004068,74,37,8,2,27
E01004069,27,1,8,5,13
E01004070,33,0,16,4,13
E01004071,22,0,16,0,6
E01004072,21,0,9,3,9
E01004073,8,1,1,0,6
E01004074,49,5,15,7,22
E01004075,40,1,14,9,16
E01004076,59,17,9,2,31
E01004077,6,0,1,1,4
E01004078,8,0,1,1,6
E01004079,7,0,1,2,4
E01004080,2,0,0,0,2
E01004081,3,0,0,0,3
E01004082,2,0,0,0,2
E01004083,7,0,1,1,5
E01004084,4,1,0,0,3
E01004085,1,0,0,0,1
E01004086,29,8,3,1,17
E01004087,4,0,0,0,4
E01004088,31,5,6,0,20
E01004089,266,258,2,1,5
E01004090,11,0,1,0,10
E01004091,8,0,0,0,8
E01004092,3,0,0,0,3
E01004093,3,0,2,0,1
E01004094,14,3,1,0,10
E01004095,7,0,1,3,3
E01004096,4,0,0,1,3
E01004097,2,0,0,0,2
E01004098,6,0,0,1,5
E01004099,30,12,8,3,7
E01004100,32,25,0,0,7
E01004101,3,0,0,0,3
E01004102,10,4,1,1,4
E01004103,7,0,0,0,7
E01004104,35,29,1,1,4
E01004105,5,2,1,0,2
E01004106,4,0,0,0,4
E01004107,2,0,1,0,1
E01004108,7,0,2,0,5
E01004109,2,0,0,0,2
E01004110,19,11,1,0,7
E01004111,56,5,4,1,46
E01004112,5,0,1,0,4
E01004115,12,0,3,0,9
E01004116,9,0,2,1,6
E01004117,2,0,0,0,2
E01004118,51,11,10,8,22
E01004119,32,4,0,0,28
E01004120,3,0,1,0,2
E01004121,34,18,4,3,9
E01004122,2,0,0,0,2
E01004123,53,24,3,9,17
E01004124,6,0,1,0,5
E01004125,10,3,0,2,5
E01004126,7,0,1,0,6
E01004127,16,2,1,0,13
E01004128,20,4,2,4,10
E01004129,9,0,1,0,8
E01004130,87,54,1,3,29
E01004131,3,0,0,0,3
E01004132,3,0,0,0,3
E01004133,2,0,0,0,2
E01004134,44,33,2,3,6
E01004135,2,0,0,0,2
E01004136,7,0,0,2,5
E01004137,63,24,6,1,32
E01004138,12,1,1,2,8
E01004139,4,0,1,0,3
E01004140,35,6,7,4,18
E01004141,11,0,0,1,10
E01004144,6,1,0,1,4
E01004145,8,0,1,0,7
E01004146,6,2,0,0,4
E01004147,1,0,0,0,1
E01004148,22,13,1,0,8
E01004149,10,0,0,0,10
E01004150,13,0,0,3,10
E01004151,5,0,0,0,5
E01004152,51,25,4,1,21
E01004153,10,0,0,0,10
E01004154,3,0,0,0,3
E01004155,4,0,0,1,3
E01004156,33,6,8,2,17
E01004157,3,0,0,0,3
E01004158,4,0,0,0,4
E01004159,6,0,1,1,4
E01004160,6,1,1,0,4
E01004161,5,0,0,0,5
E01004162,45,27,7,0,11
E01004163,4,0,0,1,3
E01004164,28,23,0,1,4
E01004165,92,87,0,0,5
E01004166,10,0,1,2,7
E01004167,33,17,5,1,10
E01004168,8,0,0,1,7
E01004169,15,0,3,0,12
E01004170,122,107,4,0,11
E01004171,5,0,0,0,5
E01004172,2,0,0,0,2
E01004173,8,3,2,1,2
E01004174,5,0,0,0,5
E01004175,3,0,0,1,2
E01004176,11,0,0,3,8
E01004177,33,20,3,1,9
E01004178,179,123,19,6,31
E01004179,5,0,2,0,3
E01004180,12,6,0,1,5
E01004181,1,0,0,0,1
E01004182,5,0,1,0,4
E01004183,5,0,1,0,4
E01004184,6,0,1,0,5
E01004185,15,1,2,0,12
E01004186,8,0,0,3,5
E01004187,3,0,0,1,2
E01004189,17,1,1,3,12
E01004190,3,0,0,0,3
E01004191,3,0,0,0,3
E01004192,10,0,1,0,9
E01004193,5,0,1,0,4
E01004194,6,0,0,1,5
E01004195,33,17,1,1,14
E01004196,11,2,3,1,5
E01004198,28,1,7,7,13
E01004199,30,4,11,5,10
E01004200,39,12,10,9,8
E01004201,29,2,8,2,17
E01004202,81,3,27,19,32
E01004203,118,57,17,22,22
E01004204,33,0,5,9,19
E01004205,153,46,33,34,40
E01004206,36,1,8,7,20
E01004207,116,44,45,6,21
E01004208,353,52,144,48,109
E01004209,26,0,11,4,11
E01004211,125,14,27,31,53
E01004212,79,28,12,9,30
E01004214,18,1,3,1,13
E01004216,4,0,1,1,2
E01004217,25,5,11,2,7
E01004218,8,0,2,1,5
E01004219,71,18,23,3,27
E01004221,50,22,11,3,14
E01004222,73,38,8,7,20
E01004223,44,0,19,5,20
E01004226,46,14,5,14,13
E01004228,35,1,3,5,26
E01004229,62,7,29,8,18
E01004230,33,2,13,3,15
E01004231,125,40,61,4,20
E01004232,137,50,40,11,36
E01004233,16,0,1,3,12
E01004234,86,1,41,18,26
E01004235,30,0,21,0,9
E01004236,37,7,17,1,12
E01004237,34,0,21,3,10
E01004239,32,0,9,3,20
E01004240,11,0,3,0,8
E01004241,14,0,5,1,8
E01004243,15,0,7,2,6
E01004244,95,49,12,3,31
E01004245,26,2,4,0,20
E01004247,93,40,21,3,29
E01004248,27,0,10,0,17
E01004249,76,46,8,2,20
E01004251,139,70,15,20,34
E01004255,33,3,18,3,9
E01004256,28,1,12,2,13
E01004257,35,1,14,3,17
E01004258,27,0,12,8,7
E01004259,62,16,12,8,26
E01004260,43,24,4,2,13
E01004263,27,2,6,2,17
E01004264,15,0,3,1,11
E01004266,17,1,6,1,9
E01004267,83,12,38,6,27
E01004268,34,13,9,2,10
E01004270,57,2,23,9,23
E01004271,74,0,13,28,33
E01004272,18,0,11,2,5
E01004274,21,0,4,1,16
E01004275,15,0,1,1,13
E01004276,4,0,1,0,3
E01004277,258,114,32,21,91
E01004280,19,5,4,0,10
E01004281,5,0,1,1,3
E01004283,30,0,7,9,14
E01004286,63,32,8,6,17
E01004287,18,0,6,2,10
E01004288,16,3,5,0,8
E01004289,24,2,11,1,10
E01004290,66,9,24,8,25
E01004291,44,15,6,11,12
E01004292,19,0,9,2,8
E01004293,276,18,116,25,117
E01004295,60,35,8,1,16
E01004296,29,1,4,8,16
E01004297,20,2,4,8,6
E01004298,21,0,6,4,11
E01004300,17,0,4,4,9
E01004301,37,2,22,4,9
E01004302,43,1,16,4,22
E01004303,51,2,22,7,20
E01004304,80,23,20,5,32
E01004305,24,3,11,2,8
E01004306,200,34,67,20,79
E01004307,731,223,214,28,266
E01004308,22,1,7,1,13
E01004309,198,3,93,20,82
E01004310,103,4,25,16,58
E01004311,145,3,103,8,31
E01004312,12,0,4,2,6
E01004313,75,9,24,14,28
E01004315,62,7,24,10,21
E01004316,105,27,27,9,42
E01004319,11,0,4,0,7
E01004321,73,0,27,15,31
E01004322,241,2,114,32,93
E01004323,14,0,3,1,10
E01004324,12,0,2,1,9
E01004326,109,64,9,5,31
E01004327,8,0,0,2,6
E01004328,43,1,16,2,24
E01004329,18,0,2,5,11
E01004330,19,1,3,2,13
E01004331,9,0,3,1,5
E01004332,25,0,6,2,17
E01004333,27,3,5,5,14
E01004334,40,13,8,1,18
E01004335,15,1,4,3,7
E01004336,43,0,20,5,18
E01004337,19,0,3,1,15
E01004338,5,0,0,0,5
E01004339,11,1,3,2,5
E01004340,15,0,2,3,10
E01004341,60,26,9,5,20
E01004342,51,0,12,18,21
E01004343,16,0,3,1,12
E01004344,24,1,8,3,12
E01004345,12,0,0,0,12
E01004346,36,3,12,4,17
E01004347,29,0,8,8,13
E01004348,36,0,12,4,20
E01004349,8,0,0,0,8
E01004350,18,5,2,0,11
E01004351,9,0,1,0,8
E01004352,10,0,0,0,10
E01004353,10,0,2,0,8
E01004354,95,62,11,0,22
E01004355,10,0,1,0,9
E01004356,6,0,0,1,5
E01004357,7,0,3,0,4
E01004358,12,0,0,0,12
E01004359,10,1,5,0,4
E01004360,3,0,0,0,3
E01004361,4,0,0,0,4
E01004362,5,0,4,0,1
E01004363,48,3,8,4,33
E01004364,33,0,17,5,11
E01004365,48,1,13,7,27
E01004366,27,2,8,0,17
E01004367,60,5,11,4,40
E01004368,30,0,11,3,16
E01004369,41,0,16,7,18
E01004370,36,5,7,5,19
E01004371,10,0,2,2,6
E01004372,15,0,0,3,12
E01004373,53,6,21,1,25
E01004374,14,1,2,1,10
E01004375,46,13,14,2,17
E01004376,15,0,5,3,7
E01004377,5,0,1,0,4
E01004378,14,0,3,1,10
E01004379,80,53,5,2,20
E01004380,9,2,4,0,3
E01004381,19,3,3,1,12
E01004382,10,0,0,2,8
E01004383,9,0,1,1,7
E01004384,35,9,3,3,20
E01004385,7,0,3,0,4
E01004386,5,1,2,0,2
E01004387,2,0,0,0,2
E01004388,20,2,7,1,10
E01004389,8,0,2,0,6
E01004390,7,0,1,0,6
E01004391,147,2,100,19,26
E01004392,299,76,149,18,56
E01004393,86,10,49,11,16
E01004394,15,0,5,2,8
E01004395,20,0,10,1,9
E01004396,41,0,18,6,17
E01004397,648,177,263,19,189
E01004398,22,0,4,4,14
E01004399,5,0,0,1,4
E01004400,21,11,1,3,6
E01004401,41,1,6,4,30
E01004402,14,0,4,3,7
E01004403,64,31,6,5,22
E01004404,18,0,3,2,13
E01004405,27,2,9,3,13
E01004406,33,2,13,2,16
E01004407,27,0,8,4,15
E01004408,22,0,11,1,10
E01004409,52,3,26,3,20
E01004410,33,2,15,3,13
E01004411,101,4,50,5,42
E01004412,24,2,8,2,12
E01004413,31,5,6,1,19
E01004414,32,9,8,1,14
E01004415,6,0,1,0,5
E01004416,15,0,1,0,14
E01004417,9,0,1,0,8
E01004418,9,0,3,0,6
E01004419,39,4,2,4,29
E01004420,218,41,83,11,83
E01004421,19,0,7,1,11
E01004422,149,9,79,11,50
E01004423,31,1,15,4,11
E01004424,99,15,44,4,36
E01004425,67,35,20,0,12
E01004426,31,0,17,6,8
E01004427,45,0,27,3,15
E01004428,26,0,9,3,14
E01004429,46,3,11,6,26
E01004430,220,98,49,19,54
E01004432,28,0,10,4,14
E01004434,31,0,4,5,22
E01004435,17,0,7,0,10
E01004436,60,34,6,1,19
E01004437,19,0,5,5,9
E01004438,387,244,36,11,96
E01004439,10,1,3,1,5
E01004440,84,4,46,8,26
E01004441,8,0,2,1,5
E01004442,12,1,2,3,6
E01004443,71,1,37,8,25
E01004444,107,13,50,4,40
E01004445,29,0,10,4,15
E01004446,21,0,6,2,13
E01004447,12,1,2,0,9
E01004448,81,8,27,1,45
E01004449,21,0,11,0,10
E01004450,2,0,1,0,1
E01004451,11,0,3,1,7
E01004452,62,17,8,1,36
E01004453,92,79,4,2,7
E01004454,17,0,2,0,15
E01004455,440,321,17,8,94
E01004456,68,24,7,0,37
E01004457,37,0,14,4,19
E01004458,34,0,14,3,17
E01004459,13,0,3,0,10
E01004460,126,18,57,6,45
E01004462,27,2,7,1,17
E01004463,15,0,4,4,7
E01004464,108,52,11,8,37
E01004465,12,0,7,2,3
E01004466,18,1,9,4,4
E01004467,33,0,10,5,18
E01004468,10,0,2,0,8
E01004469,24,0,7,1,16
E01004470,49,13,12,6,18
E01004471,42,16,7,3,16
E01004472,73,53,4,5,11
E01004473,23,1,4,1,17
E01004474,350,177,77,25,71
E01004475,18,1,5,0,12
E01004476,101,38,21,11,31
E01004477,19,0,5,1,13
E01004478,8,0,1,2,5
E01004479,9,0,0,2,7
E01004480,8,0,0,0,8
E01004481,51,19,10,2,20
E01004482,8,0,1,0,7
E01004483,25,0,6,6,13
E01004484,20,0,5,2,13
E01004485,138,91,9,8,30
E01004486,10,0,1,4,5
E01004487,13,0,2,3,8
E01004488,3,0,0,3,0
E01004489,12,0,1,1,10
E01004490,8,0,2,0,6
E01004491,27,11,1,1,14
E01004492,147,25,2,2,118
E01004493,12,0,0,0,12
E01004494,46,20,3,4,19
E01004495,12,1,0,2,9
E01004496,36,7,7,5,17
E01004497,6,0,1,0,5
E01004498,16,1,0,2,13
E01004499,10,0,0,1,9
E01004500,10,0,0,1,9
E01004501,10,0,2,2,6
E01004502,6,0,0,1,5
E01004503,27,15,1,1,10
E01004504,13,0,2,2,9
E01004505,10,0,1,1,8
E01004506,46,25,4,5,12
E01004507,60,21,4,12,23
E01004508,39,14,4,7,14
E01004510,17,0,6,2,9
E01004511,8,0,0,1,7
E01004512,17,3,3,3,8
E01004513,85,38,5,16,26
E01004514,40,7,5,11,17
E01004515,12,0,1,4,7
E01004516,7,1,3,1,2
E01004517,40,7,5,5,23
E01004518,7,0,2,0,5
E01004519,5,0,1,1,3
E01004520,6,0,0,3,3
E01004521,4,0,0,0,4
E01004522,18,2,3,3,10
E01004523,18,0,6,1,11
E01004524,12,0,2,0,10
E01004525,567,226,155,14,172
E01004526,100,58,19,1,22
E01004527,13,4,2,1,6
E01004528,18,6,3,1,8
E01004529,36,14,5,1,16
E01004530,6,3,0,0,3
E01004531,3,0,1,0,2
E01004532,5,0,1,0,4
E01004533,8,0,0,0,8
E01004534,42,13,7,7,15
E01004535,12,0,3,0,9
E01004536,33,1,5,9,18
E01004537,48,5,10,5,28
E01004538,27,0,5,4,18
E01004539,22,2,7,2,11
E01004540,61,3,5,16,37
E01004541,19,0,4,3,12
E01004542,11,0,4,2,5
E01004543,26,5,6,2,13
E01004544,8,0,1,0,7
E01004545,40,13,8,3,16
E01004546,4,0,2,0,2
E01004547,8,0,2,1,5
E01004548,62,21,11,7,23
E01004549,26,3,10,5,8
E01004550,7,0,0,2,5
E01004551,269,121,54,13,81
E01004552,387,172,83,13,119
E01004553,31,3,6,1,21
E01004554,20,0,6,5,9
E01004555,21,0,2,1,18
E01004556,2,0,1,0,1
E01004557,19,2,3,0,14
E01004558,9,0,3,1,5
E01004559,8,6,0,0,2
E01004560,60,6,12,13,29
E01004563,39,11,5,5,18
E01004564,40,2,12,4,22
E01004565,20,0,6,5,9
E01004566,44,2,17,7,18
E01004567,45,3,19,4,19
E01004568,18,1,5,0,12
E01004569,66,39,6,2,19
E01004570,31,2,6,1,22
E01004571,48,32,0,2,14
E01004572,14,1,2,3,8
E01004573,68,45,1,0,22
E01004574,8,0,2,1,5
E01004575,20,1,2,2,15
E01004576,20,0,0,3,17
E01004577,16,0,1,2,13
E01004579,38,3,2,11,22
E01004580,47,19,4,7,17
E01004581,18,1,5,0,12
E01004582,69,50,1,4,14
E01004583,258,238,4,4,12
E01004584,8,0,0,0,8
E01004585,28,2,5,7,14
E01004586,14,0,2,4,8
E01004587,13,0,0,4,9
E01004588,117,40,16,10,51
E01004589,30,2,4,8,16
E01004590,19,0,5,3,11
E01004591,186,153,8,3,22
E01004592,17,0,1,1,15
E01004593,14,1,3,2,8
E01004594,57,14,6,12,25
E01004595,10,0,0,3,7
E01004596,9,0,0,0,9
E01004597,8,0,2,2,4
E01004598,11,0,0,3,8
E01004599,6,1,0,1,4
E01004601,20,0,1,4,15
E01004602,35,15,1,5,14
E01004604,15,0,3,5,7
E01004605,6,0,1,1,4
E01004606,24,2,2,6,14
E01004607,6,2,0,1,3
E01004608,79,24,17,8,30
E01004609,289,157,37,25,70
E01004610,7,0,3,0,4
E01004611,12,1,5,0,6
E01004612,20,4,4,0,12
E01004613,70,12,23,4,31
E01004614,30,1,2,7,20
E01004615,19,0,3,2,14
E01004616,15,0,1,5,9
E01004617,150,68,12,14,56
E01004618,4,0,0,0,4
E01004619,7,0,3,1,3
E01004620,10,0,0,0,10
E01004621,13,0,3,1,9
E01004622,12,1,2,1,8
E01004623,20,0,1,2,17
E01004624,6,0,1,1,4
E01004625,2,0,0,1,1
E01004626,42,1,6,1,34
E01004627,25,14,4,1,6
E01004628,15,0,2,1,12
E01004629,30,6,1,10,13
E01004630,9,2,0,0,7
E01004631,9,0,0,2,7
E01004632,14,0,1,0,13
E01004633,6,0,0,0,6
E01004634,14,6,1,1,6
E01004635,4,0,0,2,2
E01004636,9,0,1,1,7
E01004637,9,0,1,3,5
E01004638,7,0,0,2,5
E01004639,53,21,3,13,16
E01004640,10,0,1,2,7
E01004641,5,0,1,0,4
E01004642,14,0,4,0,10
E01004643,15,1,3,1,10
E01004644,27,0,3,4,20
E01004645,13,1,1,0,11
E01004646,16,3,5,2,6
E01004647,66,46,12,1,7
E01004648,22,0,5,5,12
E01004649,39,2,22,2,13
E01004650,15,0,5,2,8
E01004651,21,0,18,0,3
E01004652,85,10,35,6,34
E01004653,74,21,18,2,33
E01004654,82,17,18,8,39
E01004656,67,0,23,8,36
E01004657,699,171,300,6,222
E01004658,570,86,347,15,122
E01004659,83,6,43,5,29
E01004660,206,14,75,7,110
E01004661,295,31,146,14,104
E01004662,102,12,36,6,48
E01004663,108,3,34,5,66
E01004665,5,0,2,0,3
E01004668,27,0,10,4,13
E01004669,53,16,16,3,18
E01004670,19,0,5,3,11
E01004674,21,0,4,1,16
E01004675,98,47,14,6,31
E01004676,21,0,3,3,15
E01004677,24,0,1,3,20
E01004678,21,1,2,2,16
E01004679,95,22,19,9,45
E01004680,95,1,58,4,32
E01004681,189,23,74,21,71
E01004682,367,3,130,9,225
E01004683,120,0,68,6,46
E01004684,89,11,42,8,28
E01004686,63,4,25,3,31
E01004687,63,6,38,0,19
E01004690,136,2,104,1,29
E01004691,216,12,142,8,54
E01004692,52,0,24,6,22
E01004693,35,1,6,5,23
E01004694,84,0,25,3,56
E01004695,204,21,72,5,106
E01004696,24,0,6,3,15
E01004697,9,1,2,1,5
E01004698,117,5,31,8,73
E01004699,338,161,65,17,95
E01004700,49,4,7,9,29
E01004701,73,15,9,13,36
E01004702,90,6,36,7,41
E01004703,122,56,23,7,36
E01004705,24,8,5,1,10
E01004706,31,0,5,4,22
E01004707,20,0,3,6,11
E01004708,14,0,3,3,8
E01004709,45,2,16,3,24
E01004710,46,0,19,3,24
E01004711,6,0,1,2,3
E01004712,396,35,155,6,200
E01004713,160,11,99,3,47
E01004714,3367,761,1796,31,779
E01004715,217,3,133,4,77
E01004716,121,3,68,5,45
E01004717,360,159,92,7,102
E01004718,18,0,1,2,15
E01004719,21,0,8,0,13
E01004720,29,0,11,3,15
E01004721,26,0,7,2,17
E01004722,34,5,5,6,18
E01004723,45,3,7,1,34
E01004724,109,55,19,1,34
E01004725,61,12,22,3,24
E01004726,62,0,16,3,43
E01004727,312,58,135,4,115
E01004728,37,0,13,3,21
E01004729,12,1,3,0,8
E01004730,23,0,6,1,16
E01004731,1045,71,483,14,477
E01004732,70,4,21,4,41
E01004733,813,13,549,18,233
E01004734,7082,289,4348,57,2388
E01004735,2616,393,1220,78,925
E01004736,4080,275,2489,53,1263
E01004737,15,1,4,0,10
E01004740,17,1,7,0,9
E01004741,65,11,26,7,21
E01004742,39,1,16,4,18
E01004743,49,9,13,4,23
E01004744,46,2,17,3,24
E01004746,19,0,4,5,10
E01004747,57,8,17,6,26
E01004748,612,262,184,9,157
E01004749,235,37,76,14,108
E01004750,644,37,304,11,292
E01004751,21,0,10,2,9
E01004752,16,0,7,0,9
E01004753,42,2,9,5,26
E01004754,23,0,5,3,15
E01004755,59,14,12,7,26
E01004756,32,0,6,10,16
E01004757,30,0,14,1,15
E01004760,27,0,17,1,9
E01004761,1441,220,710,12,499
E01004762,942,32,585,11,314
E01004763,9192,455,6140,53,2544
E01004765,2639,226,1590,32,791
E01032512,47,1,16,2,28
E01032513,17,0,7,2,8
E01032562,13,0,2,1,10
E01032563,8,0,0,0,8
E01032564,15,0,2,1,12
E01032565,8,0,1,0,7
E01032566,8,0,0,0,8
E01032567,6,0,1,1,4
E01032568,129,26,7,1,95
E01032569,8,0,0,0,8
E01032570,87,71,4,2,10
E01032572,41,4,0,1,36
E01032573,268,187,15,11,55
E01032574,67,1,11,14,41
E01032575,39,0,25,4,10
E01032576,4,0,1,0,3
E01032577,4,0,1,0,3
E01032579,75,26,18,8,23
E01032580,39,11,10,0,18
E01032581,30,0,11,1,18
E01032582,1175,128,598,60,389
E01032583,346,14,275,12,45
E01032584,108,0,74,5,29
E01032623,4,0,0,1,3
E01032637,13,0,3,3,7
E01032638,5,0,2,0,3
E01032639,40,7,20,0,13
E01032640,208,75,59,7,67
E01032646,145,2,67,11,65
E01032719,69,3,38,5,23
E01032739,4041,1238,1072,137,1594
E01032740,813,137,313,41,322
E01032741,612,366,124,16,106
E01032742,86,33,24,2,27
E01032743,4,0,1,0,3
E01032744,59,26,11,2,20
E01032764,108,12,39,12,45
E01032765,20,0,4,6,10
E01032767,119,12,39,16,52
E01032768,11,0,3,3,5
E01032769,65,11,21,10,23
E01032770,50,35,4,1,10
E01032771,615,332,91,29,163
E01032772,52,2,14,3,33
E01032774,27,8,1,3,15
E01032776,33,0,13,0,20
E01032777,37,0,22,1,14
E01032779,11,0,2,2,7
E01032780,72,7,14,7,44
E01032781,34,12,6,3,13
E01032782,18,0,2,0,16
E01032783,12,1,4,1,6
E01032784,11,0,2,5,4
E01032785,17,0,2,5,10
E01032786,26,3,4,6,13
E01032787,25,0,4,12,9
E01032788,45,18,5,6,16
E01032789,29,7,3,5,14
E01032790,6,0,0,0,6
E01032803,71,3,37,13,18
E01032834,86,65,16,5,0
E01033000,49,33,3,3,10
E01033030,195,150,9,9,27
E01033081,21,0,1,5,15
E01033082,25,6,4,2,13
E01033083,800,338,253,38,171
E01033084,49,11,16,1,21
E01033086,9,0,2,0,7
E01033098,122,8,15,9,90
E01033099,20,0,3,3,14
E01033100,43,11,13,3,16
E01033132,251,91,60,34,66
E01033133,14,1,4,2,7
E01033135,6,1,1,2,2
E01033146,7,0,3,0,4
E01033148,10,0,1,0,9
E01033150,15,1,0,0,14
E01033151,17,6,2,0,9
E01033208,211,42,119,14,36
E01033320,16,0,3,3,10
E01033322,21,9,6,1,5
E01033324,35,0,18,2,15
E01033325,10,3,1,1,5
E01033327,344,68,128,38,110
E01033341,41,3,14,1,23
E01033455,33,0,15,1,17
E01033456,40,1,10,2,27
E01033457,115,29,44,3,39
E01033463,15,0,2,0,13
E01033485,23,3,8,0,12
E01033486,28,19,4,2,3
E01033487,25,7,6,2,10
E01033488,64,9,27,3,25
E01033489,140,19,51,6,64
E01033490,108,4,47,7,50
E01033491,171,21,63,15,72
E01033493,11,0,3,6,2
E01033494,14,1,5,2,6
E01033569,58,11,3,29,15
E01033570,83,68,3,2,10
E01033571,13,1,2,2,8
E01033579,71,0,46,4,21
E01033580,75,1,35,0,39
E01033581,31,0,2,0,29
E01033582,3,0,0,1,2
E01033584,23,0,7,0,16
E01033586,56,3,16,5,32
E01033587,67,1,18,2,46
E01033589,163,43,51,15,54
E01033590,4,0,1,0,3
E01033591,106,9,13,3,81
E01033592,5,0,1,0,4
E01033593,141,23,35,12,71
E01033594,375,6,132,10,227
E01033597,13,0,5,0,8
E01033598,159,121,13,6,19
E01033599,22,0,8,2,12
E01033601,22,0,7,5,10
E01033602,63,4,26,5,28
E01033603,45,0,14,1,30
E01033604,114,18,41,4,51
E01033605,39,2,13,3,21
E01033699,426,175,108,41,102
E01033700,274,59,94,29,92
E01033702,43,20,11,3,9
E01033703,64,9,24,10,21
E01033704,245,10,119,40,76
E01033705,61,1,48,2,10
E01033706,579,39,312,27,201
E01033708,1250,82,730,46,392
E01033709,39,0,24,3,12
E01033710,14,0,3,3,8
E01033711,125,6,88,2,29
E01033712,295,20,112,92,71
E01033713,56,0,29,10,17
E01033727,231,178,24,1,28
E01033728,32,0,11,1,20
E01033729,19,0,4,1,14
E01033732,19,0,3,5,11
E01033734,3,0,0,1,2
E01033735,158,64,38,8,48
E01033736,27,1,4,2,20
E01033737,298,142,44,7,105
E01033738,82,29,12,8,33
E01033739,5,0,0,0,5
E01033740,15,1,0,2,12
E01033741,21,3,4,0,14
